600704, 物产中大, 0, 0.6086, 
688668, 鼎通科技, 0, 0.6080, 
002516, 旷达科技, 0, 0.6079, 
300712, 永福股份, 0, 0.6077, 
000017, 深中华A, 0, 0.6066, 
002805, 丰元股份, 0, 0.6060, 
300593, 新雷能, 0, 0.6054, 
002824, 和胜股份, 0, 0.6048, 
688368, 晶丰明源, 0, 0.6043, 
605369, 拱东医疗, 0, 0.6024, 
600141, 兴发集团, 0, 0.6018, 
603020, 爱普股份, 0, 0.6015, 
603290, 斯达半导, 0, 0.6003, 
003032, 传智教育, 0, 0.5983, 
300353, 东土科技, 0, 0.5974, 
600354, 敦煌种业, 0, 0.5973, 
002192, 融捷股份, 0, 0.5946, 
300680, 隆盛科技, 0, 0.5925, 
300438, 鹏辉能源, 0, 0.5919, 
603657, 春光科技, 0, 0.5919, 
002957, 科瑞技术, 0, 0.5916, 
300763, 锦浪科技, 0, 0.5914, 
603906, 龙蟠科技, 0, 0.5898, 
002108, 沧州明珠, 0, 0.5884, 
605299, 舒华体育, 0, 0.5877, 
688022, 瀚川智能, 0, 0.5869, 
002198, 嘉应制药, 0, 0.5862, 
300506, 名家汇, 0, 0.5856, 
300278, *ST华昌, 0, 0.5845, 
605376, 博迁新材, 0, 0.5822, 
000831, 五矿稀土, 0, 0.5822, 
600760, 中航沈飞, 0, 0.5807, 
601566, 九牧王, 0, 0.5805, 
300334, 津膜科技, 0, 0.5796, 
002760, 凤形股份, 0, 0.5786, 
688598, 金博股份, 0, 0.5780, 
688357, 建龙微纳, 0, 0.5769, 
600699, 均胜电子, 0, 0.5762, 
601919, 中远海控, 0, 0.5755, 
002472, 双环传动, 0, 0.5743, 
300317, 珈伟新能, 0, 0.5719, 
300484, 蓝海华腾, 0, 0.5710, 
000811, 冰轮环境, 0, 0.5699, 
002594, 比亚迪, 0, 0.5691, 
002312, 川发龙蟒, 0, 0.5688, 
600596, 新安股份, 0, 0.5650, 
600418, 江淮汽车, 0, 0.5649, 
300193, 佳士科技, 0, 0.5644, 
688056, 莱伯泰科, 0, 0.5628, 
000893, 亚钾国际, 0, 0.5612, 
300460, 惠伦晶体, 0, 0.5581, 
300205, 天喻信息, 0, 0.5574, 
300456, 赛微电子, 0, 0.5566, 
603879, 永悦科技, 0, 0.5564, 
001205, 盛航股份, 0, 0.5525, 
600251, 冠农股份, 0, 0.5520, 
002466, 天齐锂业, 0, 0.5496, 
688033, 天宜上佳, 0, 0.5491, 
002767, 先锋电子, 0, 0.5474, 
688383, 新益昌, 0, 0.5473, 
600702, 舍得酒业, 0, 0.5470, 
002261, 拓维信息, 0, 0.5463, 
300220, 金运激光, 0, 0.5463, 
002409, 雅克科技, 0, 0.5457, 
600587, 新华医疗, 0, 0.5454, 
600608, ST沪科, 0, 0.5448, 
688286, 敏芯股份, 0, 0.5448, 
002629, ST仁智, 0, 0.5440, 
600399, 抚顺特钢, 0, 0.5428, 
300475, 聚隆科技, 0, 0.5410, 
603157, *ST拉夏, 0, 0.5368, 
603025, 大豪科技, 0, 0.5368, 
000737, 南风化工, 0, 0.5366, 
300037, 新宙邦, 0, 0.5337, 
600091, *ST明科, 0, 0.5333, 
688128, 中国电研, 0, 0.5321, 
600238, 海南椰岛, 0, 0.5300, 
300806, 斯迪克, 0, 0.5300, 
002850, 科达利, 0, 0.5287, 
300215, 电科院, 0, 0.5261, 
688662, 富信科技, 0, 0.5249, 
300069, 金利华电, 0, 0.5249, 
300057, 万顺新材, 0, 0.5240, 
002416, 爱施德, 0, 0.5211, 
300034, 钢研高纳, 0, 0.5207, 
688359, 三孚新科, 0, 0.5197, 
688590, 新致软件, 0, 0.5173, 
002176, 江特电机, 0, 0.5171, 
688630, 芯碁微装, 0, 0.5169, 
603733, 仙鹤股份, 0, 0.5163, 
300287, 飞利信, 0, 0.5152, 
300447, 全信股份, 0, 0.5152, 
600225, *ST松江, 0, 0.5145, 
300117, 嘉寓股份, 0, 0.5141, 
603717, 天域生态, 0, 0.5126, 
603937, XD丽岛新, 0, 0.5109, 
600084, *ST中葡, 0, 0.5109, 
603897, 长城科技, 0, 0.5108, 
300619, 金银河, 0, 0.5104, 
000780, ST平能, 0, 0.5095, 
300591, 万里马, 0, 0.5064, 
300919, 中伟股份, 0, 0.5058, 
603690, 至纯科技, 0, 0.5037, 
300543, 朗科智能, 0, 0.5025, 
300722, 新余国科, 0, 0.5021, 
002426, 胜利精密, 0, 0.5000, 
688012, 中微公司, 0, 0.4987, 
300620, 光库科技, 0, 0.4972, 
688093, 世华科技, 0, 0.4968, 
603155, 新亚强, 0, 0.4965, 
300887, 谱尼测试, 0, 0.4958, 
688007, 光峰科技, 0, 0.4955, 
000301, 东方盛虹, 0, 0.4943, 
000687, *ST华讯, 0, 0.4941, 
688356, 键凯科技, 0, 0.4918, 
600481, 双良节能, 0, 0.4912, 
688186, 广大特材, 0, 0.4905, 
300158, 振东制药, 0, 0.4904, 
600311, ST荣华, 0, 0.4902, 
300260, 新莱应材, 0, 0.4898, 
002009, 天奇股份, 0, 0.4887, 
300123, 亚光科技, 0, 0.4878, 
603806, 福斯特, 0, 0.4873, 
300184, 力源信息, 0, 0.4867, 
000595, *ST宝实, 0, 0.4860, 
002045, 国光电器, 0, 0.4847, 
601865, 福莱特, 0, 0.4839, 
600234, 山水文化, 0, 0.4837, 
600306, *ST商城, 0, 0.4836, 
000993, 闽东电力, 0, 0.4827, 
600714, 金瑞矿业, 0, 0.4821, 
